"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_CISE","CISE","Value","Flag Codes","Flags"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_7","Personal de servicio doméstico",151607.453125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_T","Total",531139.0625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",291800.96875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",448405.15625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",875066.125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_T","Total",626138.75,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",388420.1875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_1_A","Asalariados sector privado",496839.03125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_1_B","Asalariados sector público",1023727.3125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_T","Total",412542.6875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",168044.578125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_1_A","Asalariados sector privado",372828.15625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_1_B","Asalariados sector público",726982.1875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_T","Total",771421,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",503508.25,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",613674.25,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",1162737,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","ICSE93_T","Total",857097.9375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","ICSE93_1_A","Asalariados sector privado",702837.5,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","ICSE93_1_B","Asalariados sector público",1253970.75,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","ICSE93_T","Total",648873.3125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","ICSE93_1_A","Asalariados sector privado",467631.46875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","ICSE93_1_B","Asalariados sector público",1050022,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","_T","Ambos sexos","ICSE93_T","Total",540022.8125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","_T","Ambos sexos","ICSE93_2","Empleadores",1250769.875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",290471.59375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",556147.5625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",809519.1875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",224956.953125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","M","Hombres","ICSE93_T","Total",631609.9375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","_T","Total país","F","Mujeres","ICSE93_T","Total",421856.8125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_T","Total",417413.4375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_2","Empleadores",1193950.625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",269391.40625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",400941.90625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",723320.4375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_T","Total",460128.34375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",357875.5625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_1_A","Asalariados sector privado",464705.96875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_1_B","Asalariados sector público",736624.9375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_T","Total",367519.5625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",166926.90625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_1_A","Asalariados sector privado",300107.125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2013","2013","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_1_B","Asalariados sector público",714523.9375,,
